label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
G,0.33520668745040894,0.7862682342529297,7.308238281211743e-08,0.34383341670036316,0.6978208422660828,-0.0019104202510789037,0.37829211354255676,0.6313236355781555,-0.00824373122304678,0.4200914204120636,0.6164626479148865,-0.01278813648968935,0.4459275007247925,0.6444772481918335,-0.017812108621001244,0.397402822971344,0.648775577545166,-0.033098287880420685,0.46614164113998413,0.634730339050293,-0.04046374186873436,0.5020475387573242,0.6276185512542725,-0.041657015681266785,0.5290154218673706,0.6242643594741821,-0.043070238083601,0.40938112139701843,0.7129938006401062,-0.03536802902817726,0.4638687074184418,0.6840307116508484,-0.04322770610451698,0.44939011335372925,0.6802627444267273,-0.03540167212486267,0.42874985933303833,0.6885389089584351,-0.029006250202655792,0.4173683226108551,0.768264889717102,-0.03529278188943863,0.460740864276886,0.7332742810249329,-0.038335662335157394,0.44762474298477173,0.7305309176445007,-0.02412934973835945,0.42872482538223267,0.7399197816848755,-0.014626470394432545,0.4224100112915039,0.8133945465087891,-0.03516948223114014,0.4577835500240326,0.7730941772460938,-0.03463292866945267,0.4450370967388153,0.7711864709854126,-0.0227833054959774,0.42877650260925293,0.7837609648704529,-0.014150907285511494
G,0.3374662697315216,0.785256564617157,5.4798544368850344e-08,0.34552454948425293,0.6935034990310669,-0.002694241236895323,0.3789379894733429,0.6263548135757446,-0.008953412994742393,0.4205481708049774,0.6107972264289856,-0.013398357667028904,0.4461590051651001,0.6372388601303101,-0.01823974959552288,0.39914262294769287,0.6463165283203125,-0.030953601002693176,0.46647343039512634,0.629505455493927,-0.03784472122788429,0.5015637278556824,0.6206400394439697,-0.03889613226056099,0.5279514193534851,0.6153629422187805,-0.04027688130736351,0.41231706738471985,0.7107478380203247,-0.03281440585851669,0.4648081660270691,0.6783796548843384,-0.040611494332551956,0.44997552037239075,0.6739110946655273,-0.03364846110343933,0.42938366532325745,0.6829617023468018,-0.027621928602457047,0.4209601581096649,0.7652797698974609,-0.03251409903168678,0.46274420619010925,0.7267840504646301,-0.03576517477631569,0.4495316743850708,0.7242230176925659,-0.02240358293056488,0.43099209666252136,0.7346920371055603,-0.013181550428271294,0.42599374055862427,0.8097957968711853,-0.03222725912928581,0.45998266339302063,0.7673102617263794,-0.031908173114061356,0.44737952947616577,0.7658742070198059,-0.020535321906208992,0.4317461848258972,0.7795020341873169,-0.011977518908679485
G,0.339525043964386,0.7910866141319275,2.715892755134064e-08,0.34810870885849,0.6965736150741577,-0.001784281455911696,0.38143980503082275,0.6292985081672668,-0.006952791474759579,0.4221569299697876,0.6142460107803345,-0.010813385248184204,0.44710224866867065,0.6408239006996155,-0.015085240826010704,0.4045535624027252,0.6496971845626831,-0.0262483898550272,0.4699702262878418,0.6318709850311279,-0.03206528350710869,0.5050048232078552,0.6219163537025452,-0.03258116915822029,0.5309553146362305,0.615042507648468,-0.033531446009874344,0.4186595678329468,0.7131698131561279,-0.02809087373316288,0.46577146649360657,0.6815908551216125,-0.03496154770255089,0.45148965716362,0.6763406991958618,-0.02848314493894577,0.43080273270606995,0.6848388314247131,-0.022784831002354622,0.42712339758872986,0.7671331763267517,-0.027951590716838837,0.46265527606010437,0.7285837531089783,-0.030833255499601364,0.45010262727737427,0.7268537282943726,-0.01882067136466503,0.4318115711212158,0.737883985042572,-0.010471132583916187,0.4317305386066437,0.8112785220146179,-0.027784015983343124,0.46036508679389954,0.769899308681488,-0.027179120108485222,0.44794586300849915,0.7694079279899597,-0.016553910449147224,0.4326966106891632,0.7833736538887024,-0.008393634110689163
G,0.33707699179649353,0.8019527196884155,2.1264094485218266e-08,0.34388989210128784,0.709613025188446,-0.0033359499648213387,0.37655431032180786,0.639870285987854,-0.008668819442391396,0.4174423813819885,0.622301459312439,-0.012170041911303997,0.4421384632587433,0.6490945816040039,-0.015828415751457214,0.399038165807724,0.6661080718040466,-0.02808833308517933,0.46468719840049744,0.6443547606468201,-0.033645812422037125,0.498736172914505,0.6322899460792542,-0.03381643071770668,0.5243312120437622,0.6247072219848633,-0.03472740203142166,0.4121156930923462,0.7290277481079102,-0.02919577993452549,0.4603862166404724,0.6929364204406738,-0.03689185529947281,0.4458150267601013,0.6863896250724792,-0.03038424625992775,0.42567628622055054,0.6963282227516174,-0.02450769767165184,0.42034125328063965,0.7804732918739319,-0.028352677822113037,0.45795950293540955,0.7393451929092407,-0.03188430890440941,0.4450030028820038,0.7365255951881409,-0.019594745710492134,0.4269323945045471,0.7485399842262268,-0.010985646396875381,0.4252404570579529,0.8218036890029907,-0.027645140886306763,0.4562341570854187,0.7795359492301941,-0.02822652831673622,0.4437411427497864,0.7784461975097656,-0.01826450042426586,0.42830076813697815,0.7931334376335144,-0.010595946572721004
G,0.3361995816230774,0.8076120018959045,1.4155748573330129e-08,0.344882071018219,0.7089340090751648,0.0005452719633467495,0.3774735927581787,0.6426156759262085,-0.0028619521763175726,0.415526807308197,0.6340162754058838,-0.005697679705917835,0.4394053518772125,0.6628026366233826,-0.009347600862383842,0.4069812595844269,0.667272686958313,-0.02153201401233673,0.4671823978424072,0.64595627784729,-0.024967513978481293,0.4999612867832184,0.6347277760505676,-0.024680038914084435,0.5246284604072571,0.6272518038749695,-0.025325270369648933,0.42056187987327576,0.7278368473052979,-0.02362237125635147,0.45955806970596313,0.6929293274879456,-0.026905396953225136,0.4456205666065216,0.6862520575523376,-0.020433850586414337,0.4267643094062805,0.6967488527297974,-0.015692399814724922,0.4268304705619812,0.7790509462356567,-0.02361365780234337,0.4549139142036438,0.7391543388366699,-0.02314729243516922,0.4432026147842407,0.7351638078689575,-0.012170586735010147,0.42562541365623474,0.7473903298377991,-0.005507723893970251,0.42914915084838867,0.8201290965080261,-0.023532386869192123,0.45291703939437866,0.7814469933509827,-0.02034379355609417,0.44190675020217896,0.7793025970458984,-0.009910641238093376,0.42676326632499695,0.7926604747772217,-0.0023592710494995117
G,0.3373788893222809,0.8060934543609619,1.8698409931516835e-08,0.34850937128067017,0.7082977890968323,0.0017144500743597746,0.3838016092777252,0.6484895348548889,-0.0002559040440246463,0.42149078845977783,0.6455292105674744,-0.002178980503231287,0.44414180517196655,0.6747274994850159,-0.0048349471762776375,0.41338440775871277,0.6619094610214233,-0.016259407624602318,0.47241437435150146,0.650708794593811,-0.018339332193136215,0.5056648254394531,0.6448071002960205,-0.01696247048676014,0.5303833484649658,0.6402488946914673,-0.016620703041553497,0.4261224567890167,0.7205795049667358,-0.018471647053956985,0.46353834867477417,0.69876629114151,-0.020253270864486694,0.4500720202922821,0.6944395303726196,-0.013872544281184673,0.4309326708316803,0.7014684081077576,-0.009007690474390984,0.43147987127304077,0.7728988528251648,-0.018782438710331917,0.45651865005493164,0.7439739108085632,-0.01716807298362255,0.44495266675949097,0.7417226433753967,-0.007457508705556393,0.42752790451049805,0.7501149773597717,-0.0015409775078296661,0.4328363537788391,0.815788984298706,-0.018988270312547684,0.451764315366745,0.7866024971008301,-0.014040996320545673,0.44141972064971924,0.7868792414665222,-0.004155007191002369,0.4272974133491516,0.7970815896987915,0.0030550649389624596
G,0.3406985104084015,0.7989037036895752,6.385361128735667e-09,0.3534269332885742,0.7046898603439331,0.002736567286774516,0.38810452818870544,0.6478071808815002,0.0012277340283617377,0.42247217893600464,0.6512153148651123,-0.0008692778646945953,0.44126951694488525,0.687868595123291,-0.0039114076644182205,0.42083480954170227,0.6630265712738037,-0.013292403891682625,0.47496846318244934,0.6513930559158325,-0.014941715635359287,0.5057486295700073,0.6458706259727478,-0.014218020252883434,0.5285158157348633,0.64192795753479,-0.014685345813632011,0.43234309554100037,0.7200961112976074,-0.01640038751065731,0.4640823006629944,0.7006749510765076,-0.01764962077140808,0.4500080347061157,0.6979194283485413,-0.011930156499147415,0.4318511188030243,0.7054034471511841,-0.007894598878920078,0.4355447292327881,0.7720710039138794,-0.017781468108296394,0.4562988579273224,0.7456510066986084,-0.015778066590428352,0.44411972165107727,0.7438757419586182,-0.006545811425894499,0.42676371335983276,0.7516537308692932,-0.0012914086692035198,0.4343666136264801,0.8144214749336243,-0.019144030287861824,0.4507925510406494,0.7897391319274902,-0.014365768991410732,0.44058504700660706,0.7898352146148682,-0.004911848343908787,0.426506370306015,0.7980162501335144,0.001881173811852932
G,0.34533238410949707,0.7970313429832458,-1.76002661333996e-08,0.35674136877059937,0.7016173005104065,0.005786180961877108,0.3900916576385498,0.6471247673034668,0.00637158052995801,0.42241665720939636,0.6505287289619446,0.005954243708401918,0.439721941947937,0.684884786605835,0.004130403511226177,0.4270533621311188,0.657818615436554,-0.008897240273654461,0.47724390029907227,0.6525372266769409,-0.00745410704985261,0.505669355392456,0.651566743850708,-0.005311999004334211,0.5263102650642395,0.6512000560760498,-0.005215881858021021,0.4407324194908142,0.7133687138557434,-0.011993072926998138,0.46175262331962585,0.7012664675712585,-0.0075072976760566235,0.4481968879699707,0.7015786170959473,-0.0007021216442808509,0.4326459467411041,0.7088449001312256,0.0023921262472867966,0.4439862072467804,0.7661869525909424,-0.013135263696312904,0.45347854495048523,0.7417987585067749,-0.007438311818987131,0.44109222292900085,0.7422711253166199,0.0003926329663954675,0.4251282215118408,0.7498576641082764,0.003351054387167096,0.44256919622421265,0.8098276257514954,-0.013903963379561901,0.44791552424430847,0.7852156758308411,-0.007144752889871597,0.43760186433792114,0.78708416223526,0.0011879203375428915,0.42482149600982666,0.794323205947876,0.0065870126709342
G,0.34588831663131714,0.80594402551651,5.6690616645482805e-09,0.3560861349105835,0.7136874794960022,0.004326526541262865,0.3887013792991638,0.6552861928939819,0.0025892870035022497,0.42575889825820923,0.6464446783065796,0.0007483832305297256,0.4486771523952484,0.6722297668457031,-0.0022498350590467453,0.4209364354610443,0.6694527864456177,-0.01657337322831154,0.47905537486076355,0.66253662109375,-0.019138619303703308,0.5110676288604736,0.6601553559303284,-0.019122332334518433,0.5352211594581604,0.65973299741745,-0.01990632154047489,0.4336172342300415,0.7280585169792175,-0.019330669194459915,0.467366099357605,0.7054538130760193,-0.0186468493193388,0.45315417647361755,0.701007604598999,-0.010416305623948574,0.4355783760547638,0.709500253200531,-0.005694261286407709,0.4377632439136505,0.7805485129356384,-0.02004077099263668,0.45924124121665955,0.7484697103500366,-0.016931941732764244,0.4481675624847412,0.747342050075531,-0.005705275107175112,0.4314708113670349,0.7583507299423218,0.0001290711952606216,0.4383479654788971,0.8244456052780151,-0.020319292321801186,0.45580756664276123,0.7912804484367371,-0.01527499221265316,0.44538700580596924,0.7913479804992676,-0.00455074617639184,0.4318286180496216,0.8027210831642151,0.0026917753275483847
G,0.336669385433197,0.8095496892929077,4.414839693822614e-08,0.34573835134506226,0.7198188900947571,-0.0014809905551373959,0.38247212767601013,0.6598590612411499,-0.006401219870895147,0.42540571093559265,0.6486222743988037,-0.009566081687808037,0.45154109597206116,0.6711878180503845,-0.013293147087097168,0.40917080640792847,0.6734325885772705,-0.02861202135682106,0.4741147458553314,0.6744164228439331,-0.03317186236381531,0.5078211426734924,0.6750380992889404,-0.03295573219656944,0.5330207347869873,0.6764408349990845,-0.03365356847643852,0.41939133405685425,0.7362453937530518,-0.029807699844241142,0.46616026759147644,0.7187406420707703,-0.03324432671070099,0.4509347975254059,0.714020848274231,-0.024400698021054268,0.43134021759033203,0.7195991277694702,-0.01851489208638668,0.4237730801105499,0.7900887131690979,-0.028886863961815834,0.46066051721572876,0.7649669051170349,-0.02884761057794094,0.4478636682033539,0.7614614367485046,-0.015461347997188568,0.4287292957305908,0.767949104309082,-0.007645478937774897,0.4249674677848816,0.8338528871536255,-0.027916615828871727,0.4536345303058624,0.8034506440162659,-0.025564903393387794,0.44124776124954224,0.8011153936386108,-0.014736752957105637,0.42533358931541443,0.8086454272270203,-0.007227608468383551
G,0.3291780352592468,0.813289225101471,4.950754117771794e-08,0.3390157222747803,0.7263844013214111,-0.005640517454594374,0.37629708647727966,0.6624739170074463,-0.012072018347680569,0.4198264181613922,0.6500874757766724,-0.015895923599600792,0.4447605013847351,0.677922785282135,-0.019671883434057236,0.3965420722961426,0.6900855898857117,-0.03285859897732735,0.4644838869571686,0.6883570551872253,-0.04004465416073799,0.49950259923934937,0.6899503469467163,-0.04108162969350815,0.5256229043006897,0.6931142807006836,-0.042473673820495605,0.4053495526313782,0.7544704079627991,-0.0329938605427742,0.45962801575660706,0.7316352725028992,-0.042169421911239624,0.44499143958091736,0.7238180637359619,-0.03541319817304611,0.42462092638015747,0.7278329730033875,-0.029284095391631126,0.4111140966415405,0.8066763877868652,-0.031272102147340775,0.4568617045879364,0.7783753871917725,-0.0361742340028286,0.44369903206825256,0.7716642022132874,-0.02316557615995407,0.4246752858161926,0.776748776435852,-0.01377562340348959,0.41455063223838806,0.8483282923698425,-0.029798023402690887,0.45227599143981934,0.8164318203926086,-0.03169693425297737,0.44068923592567444,0.8102838397026062,-0.02217218093574047,0.4247785210609436,0.8179575204849243,-0.01460244134068489
G,0.3267333209514618,0.7935519218444824,8.674359719407221e-08,0.33904704451560974,0.7126818895339966,-0.0063100154511630535,0.37658876180648804,0.648481547832489,-0.01516806147992611,0.4192540943622589,0.637830376625061,-0.021689515560865402,0.445014625787735,0.6685133576393127,-0.028023041784763336,0.3893318772315979,0.6777523756027222,-0.036932528018951416,0.4580446183681488,0.6756328344345093,-0.046200986951589584,0.4931074380874634,0.6761183142662048,-0.048143420368433,0.5196393132209778,0.6789605021476746,-0.05001513287425041,0.3937475085258484,0.7416324615478516,-0.03896329551935196,0.45698297023773193,0.7249857187271118,-0.0527016818523407,0.4420609176158905,0.7178944945335388,-0.04719322547316551,0.41968175768852234,0.7205749750137329,-0.040663763880729675,0.3975285291671753,0.7952730655670166,-0.03900481387972832,0.4532207250595093,0.7724598050117493,-0.0468292310833931,0.4389498829841614,0.7660501003265381,-0.0330803245306015,0.4184194803237915,0.7702624201774597,-0.022152315825223923,0.40033021569252014,0.8397536873817444,-0.039386529475450516,0.44683945178985596,0.8126865029335022,-0.04274960607290268,0.4347665309906006,0.8054476976394653,-0.03243613988161087,0.41647741198539734,0.812247633934021,-0.024099130183458328
G,0.33598554134368896,0.7791239023208618,1.7175099742416933e-07,0.35175031423568726,0.7071452140808105,-0.0070426370948553085,0.38833072781562805,0.6459288001060486,-0.019345592707395554,0.4294871985912323,0.6365129351615906,-0.028126569464802742,0.45670849084854126,0.6635401248931885,-0.03642171248793602,0.3882090747356415,0.6641225814819336,-0.05118924379348755,0.4569617211818695,0.6674550771713257,-0.06453350186347961,0.4917491674423218,0.6726048588752747,-0.06837225705385208,0.5176684260368347,0.6776436567306519,-0.07127340137958527,0.3886492848396301,0.7259276509284973,-0.05365544557571411,0.4594464898109436,0.7169689536094666,-0.07090165466070175,0.4449218213558197,0.7158090472221375,-0.06451255828142166,0.4226536750793457,0.7162547707557678,-0.05751662701368332,0.39125290513038635,0.7808212041854858,-0.0533389113843441,0.4520694613456726,0.7656857967376709,-0.06221052259206772,0.43715858459472656,0.7636832594871521,-0.04585849121212959,0.41673606634140015,0.7661535739898682,-0.03340199217200279,0.39461731910705566,0.8283607363700867,-0.05331125110387802,0.4451928734779358,0.8089678883552551,-0.05632421746850014,0.4341861605644226,0.8042446970939636,-0.04433121904730797,0.4168020188808441,0.8083812594413757,-0.03512341529130936
